county,date,spreading_prob
Madison,2021-10-30,0.361
Madison,2021-10-31,0.443333333333333
Madison,2021-11-01,0.518666666666667
Madison,2021-11-02,0.595333333333333
Madison,2021-11-03,0.662333333333333
Madison,2021-11-04,0.726666666666667
Madison,2021-11-05,0.782666666666667
Madison,2021-11-06,0.825333333333333
Madison,2021-11-07,0.857
Madison,2021-11-08,0.883333333333333
Madison,2021-11-09,0.903666666666667
Madison,2021-11-10,0.919333333333333
Madison,2021-11-11,0.933
Madison,2021-11-12,0.940333333333333
Madison,2021-11-13,0.944666666666667
Madison,2021-11-14,0.949
Madison,2021-11-15,0.954
Madison,2021-11-16,0.958
Madison,2021-11-17,0.960666666666667
Madison,2021-11-18,0.968
Madison,2021-11-19,0.970666666666667
Madison,2021-11-20,0.974333333333333
Madison,2021-11-21,0.980333333333333
Madison,2021-11-22,0.981333333333333
Madison,2021-11-23,0.986
Madison,2021-11-24,0.989333333333333
Madison,2021-11-25,0.99
Madison,2021-11-26,0.990333333333333
Madison,2021-11-27,0.988
Madison,2021-11-28,0.986666666666667
Madison,2021-11-29,0.988
Madison,2021-11-30,0.987666666666667
Madison,2021-12-01,0.986333333333333
Madison,2021-12-02,0.984666666666667
Madison,2021-12-03,0.981
Madison,2021-12-04,0.977333333333333
Madison,2021-12-05,0.972666666666667
Madison,2021-12-06,0.961666666666667
Madison,2021-12-07,0.940666666666667
Madison,2021-12-08,0.925
Madison,2021-12-09,0.892666666666667
Madison,2021-12-10,0.864
Madison,2021-12-11,0.830666666666667
Madison,2021-12-12,0.798
Madison,2021-12-13,0.767
Madison,2021-12-14,0.732666666666667
Madison,2021-12-15,0.701666666666667
Madison,2021-12-16,0.681333333333333
Madison,2021-12-17,0.661666666666667
Madison,2021-12-18,0.640333333333333
Madison,2021-12-19,0.626
Madison,2021-12-20,0.612666666666667
Madison,2021-12-21,0.606666666666667
Madison,2021-12-22,0.602666666666667
Madison,2021-12-23,0.590333333333333
Madison,2021-12-24,0.582
Madison,2021-12-25,0.577333333333333
Madison,2021-12-26,0.575
Madison,2021-12-27,0.571333333333333
Madison,2021-12-28,0.566
Madison,2021-12-29,0.562333333333333
Madison,2021-12-30,0.563
Madison,2021-12-31,0.563
Madison,2022-01-01,0.563
Madison,2022-01-02,0.563
Madison,2022-01-03,0.563
Madison,2022-01-04,0.563
Madison,2022-01-05,0.563
Madison,2022-01-06,0.563
Madison,2022-01-07,0.563
Madison,2022-01-08,0.563
Madison,2022-01-09,0.563
Madison,2022-01-10,0.563
Madison,2022-01-11,0.563
Madison,2022-01-12,0.563
Madison,2022-01-13,0.563
Martin,2021-10-08,0.078
Martin,2021-10-09,0.0563333333333333
Martin,2021-10-10,0.0303333333333333
Martin,2021-10-11,0.019
Martin,2021-10-12,0.00933333333333333
Martin,2021-10-13,0.00433333333333333
Martin,2021-10-14,0.00133333333333333
Martin,2021-10-15,0.001
Martin,2021-10-16,0.000666666666666667
Martin,2021-10-17,0.000333333333333333
Martin,2021-10-18,0
Martin,2021-10-19,0
Martin,2021-10-20,0
Martin,2021-10-21,0
Martin,2021-10-22,0.000333333333333333
Martin,2021-10-23,0
Martin,2021-10-24,0.00133333333333333
Martin,2021-10-25,0.00366666666666667
Martin,2021-10-26,0.005
Martin,2021-10-27,0.01
Martin,2021-10-28,0.0743333333333333
Martin,2021-10-29,0.112666666666667
Martin,2021-10-30,0.143
Martin,2021-10-31,0.171666666666667
Martin,2021-11-01,0.214666666666667
Martin,2021-11-02,0.260666666666667
Martin,2021-11-03,0.312333333333333
Martin,2021-11-04,0.359
Martin,2021-11-05,0.384666666666667
Martin,2021-11-06,0.429333333333333
Martin,2021-11-07,0.474333333333333
Martin,2021-11-08,0.508
Martin,2021-11-09,0.54
Martin,2021-11-10,0.577666666666667
Martin,2021-11-11,0.608666666666667
Martin,2021-11-12,0.640333333333333
Martin,2021-11-13,0.666666666666667
Martin,2021-11-14,0.694
Martin,2021-11-15,0.734333333333333
Martin,2021-11-16,0.753666666666667
Martin,2021-11-17,0.785666666666667
Martin,2021-11-18,0.802666666666667
Martin,2021-11-19,0.812333333333333
Martin,2021-11-20,0.818333333333333
Martin,2021-11-21,0.807333333333333
Martin,2021-11-22,0.797666666666667
Martin,2021-11-23,0.783333333333333
Martin,2021-11-24,0.769666666666667
Martin,2021-11-25,0.737333333333333
Martin,2021-11-26,0.697333333333333
Martin,2021-11-27,0.654333333333333
Martin,2021-11-28,0.601666666666667
Martin,2021-11-29,0.537666666666667
Martin,2021-11-30,0.490666666666667
Martin,2021-12-01,0.450333333333333
Martin,2021-12-02,0.410333333333333
Martin,2021-12-03,0.376666666666667
Martin,2021-12-04,0.364333333333333
Martin,2021-12-05,0.353333333333333
Martin,2021-12-06,0.35
Martin,2021-12-07,0.350333333333333
Martin,2021-12-08,0.356333333333333
Martin,2021-12-09,0.371
Martin,2021-12-10,0.392333333333333
Martin,2021-12-11,0.412666666666667
Martin,2021-12-12,0.444333333333333
Martin,2021-12-13,0.49
Martin,2021-12-14,0.540333333333333
Martin,2021-12-15,0.612333333333333
Martin,2021-12-16,0.673
Martin,2021-12-17,0.709333333333333
Martin,2021-12-18,0.742666666666667
Martin,2021-12-19,0.757333333333333
Martin,2021-12-20,0.767666666666667
Martin,2021-12-21,0.772333333333333
Martin,2021-12-22,0.777333333333333
Martin,2021-12-23,0.778666666666667
Martin,2021-12-24,0.777333333333333
Martin,2021-12-25,0.775333333333333
Martin,2021-12-26,0.774
Martin,2021-12-27,0.77
Martin,2021-12-28,0.764
Martin,2021-12-29,0.762333333333333
Martin,2021-12-30,0.757333333333333
Martin,2021-12-31,0.757333333333333
Martin,2022-01-01,0.757333333333333
Martin,2022-01-02,0.757333333333333
Martin,2022-01-03,0.757333333333333
Martin,2022-01-04,0.757333333333333
Martin,2022-01-05,0.757333333333333
Martin,2022-01-06,0.757333333333333
Martin,2022-01-07,0.757333333333333
Martin,2022-01-08,0.757333333333333
Martin,2022-01-09,0.757333333333333
Martin,2022-01-10,0.757333333333333
Martin,2022-01-11,0.757333333333333
Martin,2022-01-12,0.757333333333333
Martin,2022-01-13,0.757333333333333
McDowell,2021-10-08,0.101333333333333
McDowell,2021-10-09,0.074
McDowell,2021-10-10,0.0453333333333333
McDowell,2021-10-11,0.0223333333333333
McDowell,2021-10-12,0.00966666666666667
McDowell,2021-10-13,0.00566666666666667
McDowell,2021-10-14,0.00166666666666667
McDowell,2021-10-15,0.000333333333333333
McDowell,2021-10-16,0
McDowell,2021-10-17,0
McDowell,2021-10-18,0
McDowell,2021-10-19,0
McDowell,2021-10-20,0
McDowell,2021-10-21,0
McDowell,2021-10-22,0
McDowell,2021-10-23,0
McDowell,2021-10-24,0.000333333333333333
McDowell,2021-10-25,0.000333333333333333
McDowell,2021-10-26,0.000333333333333333
McDowell,2021-10-27,0.000333333333333333
McDowell,2021-10-28,0.00166666666666667
McDowell,2021-10-29,0.00666666666666667
McDowell,2021-10-30,0.0206666666666667
McDowell,2021-10-31,0.0506666666666667
McDowell,2021-11-01,0.0913333333333333
McDowell,2021-11-02,0.137333333333333
McDowell,2021-11-03,0.180666666666667
McDowell,2021-11-04,0.221
McDowell,2021-11-05,0.263333333333333
McDowell,2021-11-06,0.302333333333333
McDowell,2021-11-07,0.344666666666667
McDowell,2021-11-08,0.397333333333333
McDowell,2021-11-09,0.456333333333333
McDowell,2021-11-10,0.507666666666667
McDowell,2021-11-11,0.547
McDowell,2021-11-12,0.591666666666667
McDowell,2021-11-13,0.632666666666667
McDowell,2021-11-14,0.665666666666667
McDowell,2021-11-15,0.707666666666667
McDowell,2021-11-16,0.730666666666667
McDowell,2021-11-17,0.752
McDowell,2021-11-18,0.778
McDowell,2021-11-19,0.804333333333333
McDowell,2021-11-20,0.834
McDowell,2021-11-21,0.866333333333333
McDowell,2021-11-22,0.897666666666667
McDowell,2021-11-23,0.937
McDowell,2021-11-24,0.968666666666667
McDowell,2021-11-25,0.986666666666667
McDowell,2021-11-26,0.994666666666667
McDowell,2021-11-27,0.997666666666667
McDowell,2021-11-28,0.998666666666667
McDowell,2021-11-29,0.999666666666667
McDowell,2021-11-30,0.999333333333333
McDowell,2021-12-01,0.999333333333333
McDowell,2021-12-02,0.999333333333333
McDowell,2021-12-03,0.999666666666667
McDowell,2021-12-04,0.999666666666667
McDowell,2021-12-05,0.999333333333333
McDowell,2021-12-06,0.999
McDowell,2021-12-07,0.997666666666667
McDowell,2021-12-08,0.996
McDowell,2021-12-09,0.994
McDowell,2021-12-10,0.991333333333333
McDowell,2021-12-11,0.987
McDowell,2021-12-12,0.984666666666667
McDowell,2021-12-13,0.983333333333333
McDowell,2021-12-14,0.985
McDowell,2021-12-15,0.987
McDowell,2021-12-16,0.99
McDowell,2021-12-17,0.994333333333333
McDowell,2021-12-18,0.991666666666667
McDowell,2021-12-19,0.992
McDowell,2021-12-20,0.988
McDowell,2021-12-21,0.984666666666667
McDowell,2021-12-22,0.978333333333333
McDowell,2021-12-23,0.971333333333333
McDowell,2021-12-24,0.965666666666667
McDowell,2021-12-25,0.958666666666667
McDowell,2021-12-26,0.948
McDowell,2021-12-27,0.94
McDowell,2021-12-28,0.934666666666667
McDowell,2021-12-29,0.924333333333333
McDowell,2021-12-30,0.914333333333333
McDowell,2021-12-31,0.914333333333333
McDowell,2022-01-01,0.914333333333333
McDowell,2022-01-02,0.914333333333333
McDowell,2022-01-03,0.914333333333333
McDowell,2022-01-04,0.914333333333333
McDowell,2022-01-05,0.914333333333333
McDowell,2022-01-06,0.914333333333333
McDowell,2022-01-07,0.914333333333333
McDowell,2022-01-08,0.914333333333333
McDowell,2022-01-09,0.914333333333333
McDowell,2022-01-10,0.914333333333333
McDowell,2022-01-11,0.914333333333333
McDowell,2022-01-12,0.914333333333333
McDowell,2022-01-13,0.914333333333333
Mecklenburg,2021-10-07,0.0755
Mecklenburg,2021-10-08,0.03425
Mecklenburg,2021-10-09,0.01275
Mecklenburg,2021-10-10,0.00325
Mecklenburg,2021-10-11,0.00175
Mecklenburg,2021-10-12,0.00075
Mecklenburg,2021-10-13,0.00075
Mecklenburg,2021-10-14,0.00125
Mecklenburg,2021-10-15,0.00375
Mecklenburg,2021-10-16,0.00675
Mecklenburg,2021-10-17,0.01175
Mecklenburg,2021-10-18,0.021
Mecklenburg,2021-10-19,0.03025
Mecklenburg,2021-10-20,0.03625
Mecklenburg,2021-10-21,0.039
Mecklenburg,2021-10-22,0.042
Mecklenburg,2021-10-23,0.04775
Mecklenburg,2021-10-24,0.0595
Mecklenburg,2021-10-25,0.07775
Mecklenburg,2021-10-26,0.1115
Mecklenburg,2021-10-27,0.174
Mecklenburg,2021-10-28,0.25675
Mecklenburg,2021-10-29,0.38325
Mecklenburg,2021-10-30,0.513
Mecklenburg,2021-10-31,0.658
Mecklenburg,2021-11-01,0.775
Mecklenburg,2021-11-02,0.8665
Mecklenburg,2021-11-03,0.91275
Mecklenburg,2021-11-04,0.93725
Mecklenburg,2021-11-05,0.9465
Mecklenburg,2021-11-06,0.9515
Mecklenburg,2021-11-07,0.9515
Mecklenburg,2021-11-08,0.94375
Mecklenburg,2021-11-09,0.9135
Mecklenburg,2021-11-10,0.85875
Mecklenburg,2021-11-11,0.771
Mecklenburg,2021-11-12,0.68775
Mecklenburg,2021-11-13,0.6395
Mecklenburg,2021-11-14,0.62775
Mecklenburg,2021-11-15,0.6475
Mecklenburg,2021-11-16,0.6875
Mecklenburg,2021-11-17,0.75675
Mecklenburg,2021-11-18,0.85325
Mecklenburg,2021-11-19,0.949
Mecklenburg,2021-11-20,0.9915
Mecklenburg,2021-11-21,0.99925
Mecklenburg,2021-11-22,1
Mecklenburg,2021-11-23,1
Mecklenburg,2021-11-24,1
Mecklenburg,2021-11-25,1
Mecklenburg,2021-11-26,1
Mecklenburg,2021-11-27,1
Mecklenburg,2021-11-28,1
Mecklenburg,2021-11-29,0.99925
Mecklenburg,2021-11-30,0.99725
Mecklenburg,2021-12-01,0.9725
Mecklenburg,2021-12-02,0.92375
Mecklenburg,2021-12-03,0.86575
Mecklenburg,2021-12-04,0.84025
Mecklenburg,2021-12-05,0.84725
Mecklenburg,2021-12-06,0.88775
Mecklenburg,2021-12-07,0.95425
Mecklenburg,2021-12-08,0.99475
Mecklenburg,2021-12-09,0.99975
Mecklenburg,2021-12-10,1
Mecklenburg,2021-12-11,1
Mecklenburg,2021-12-12,1
Mecklenburg,2021-12-13,1
Mecklenburg,2021-12-14,1
Mecklenburg,2021-12-15,1
Mecklenburg,2021-12-16,1
Mecklenburg,2021-12-17,1
Mecklenburg,2021-12-18,1
Mecklenburg,2021-12-19,1
Mecklenburg,2021-12-20,1
Mecklenburg,2021-12-21,1
Mecklenburg,2021-12-22,1
Mecklenburg,2021-12-23,1
Mecklenburg,2021-12-24,1
Mecklenburg,2021-12-25,0.9995
Mecklenburg,2021-12-26,0.9985
Mecklenburg,2021-12-27,0.996
Mecklenburg,2021-12-28,0.99475
Mecklenburg,2021-12-29,0.98975
Mecklenburg,2021-12-30,0.9835
Mecklenburg,2021-12-31,0.9835
Mecklenburg,2022-01-01,0.9835
Mecklenburg,2022-01-02,0.9835
Mecklenburg,2022-01-03,0.9835
Mecklenburg,2022-01-04,0.9835
Mecklenburg,2022-01-05,0.9835
Mecklenburg,2022-01-06,0.9835
Mecklenburg,2022-01-07,0.9835
Mecklenburg,2022-01-08,0.9835
Mecklenburg,2022-01-09,0.9835
Mecklenburg,2022-01-10,0.9835
Mecklenburg,2022-01-11,0.9835
Mecklenburg,2022-01-12,0.9835
Mecklenburg,2022-01-13,0.9835
Mecklenburg,2022-01-14,0.9835
Mecklenburg,2022-01-15,0.9835
Mecklenburg,2022-01-16,0.9835
Mecklenburg,2022-01-17,0.9835
Mecklenburg,2022-01-18,0.9835
Mecklenburg,2022-01-19,0.9835
Mecklenburg,2022-01-20,0.9835
Mecklenburg,2022-01-21,0.9835
Mecklenburg,2022-01-22,0.9835
Mecklenburg,2022-01-23,0.9835
Mecklenburg,2022-01-24,0.9835
Mecklenburg,2022-01-25,0.9835
Mecklenburg,2022-01-26,0.9835
Mecklenburg,2022-01-27,0.9835
Mitchell,2021-10-08,0.481666666666667
Mitchell,2021-10-09,0.459333333333333
Mitchell,2021-10-10,0.431
Mitchell,2021-10-11,0.391666666666667
Mitchell,2021-10-12,0.348666666666667
Mitchell,2021-10-13,0.311
Mitchell,2021-10-14,0.271333333333333
Mitchell,2021-10-15,0.225333333333333
Mitchell,2021-10-16,0.185333333333333
Mitchell,2021-10-17,0.150333333333333
Mitchell,2021-10-18,0.121
Mitchell,2021-10-19,0.104333333333333
Mitchell,2021-10-20,0.091
Mitchell,2021-10-21,0.0866666666666667
Mitchell,2021-10-22,0.0843333333333333
Mitchell,2021-10-23,0.0796666666666667
Mitchell,2021-10-24,0.0816666666666667
Mitchell,2021-10-25,0.0783333333333333
Mitchell,2021-10-26,0.0826666666666667
Mitchell,2021-10-27,0.0856666666666667
Mitchell,2021-10-28,0.089
Mitchell,2021-10-29,0.0993333333333333
Mitchell,2021-10-30,0.107
Mitchell,2021-10-31,0.121333333333333
Mitchell,2021-11-01,0.148
Mitchell,2021-11-02,0.177666666666667
Mitchell,2021-11-03,0.215
Mitchell,2021-11-04,0.267
Mitchell,2021-11-05,0.32
Mitchell,2021-11-06,0.392
Mitchell,2021-11-07,0.477333333333333
Mitchell,2021-11-08,0.572666666666667
Mitchell,2021-11-09,0.671
Mitchell,2021-11-10,0.762
Mitchell,2021-11-11,0.832
Mitchell,2021-11-12,0.892666666666667
Mitchell,2021-11-13,0.94
Mitchell,2021-11-14,0.965333333333333
Mitchell,2021-11-15,0.982666666666667
Mitchell,2021-11-16,0.99
Mitchell,2021-11-17,0.993
Mitchell,2021-11-18,0.995333333333333
Mitchell,2021-11-19,0.996666666666667
Mitchell,2021-11-20,0.997666666666667
Mitchell,2021-11-21,0.997666666666667
Mitchell,2021-11-22,0.997333333333333
Mitchell,2021-11-23,0.996666666666667
Mitchell,2021-11-24,0.994666666666667
Mitchell,2021-11-25,0.994666666666667
Mitchell,2021-11-26,0.993333333333333
Mitchell,2021-11-27,0.990333333333333
Mitchell,2021-11-28,0.985
Mitchell,2021-11-29,0.971
Mitchell,2021-11-30,0.943
Mitchell,2021-12-01,0.914333333333333
Mitchell,2021-12-02,0.851333333333333
Mitchell,2021-12-03,0.774333333333333
Mitchell,2021-12-04,0.688
Mitchell,2021-12-05,0.595
Mitchell,2021-12-06,0.502666666666667
Mitchell,2021-12-07,0.415333333333333
Mitchell,2021-12-08,0.346666666666667
Mitchell,2021-12-09,0.294333333333333
Mitchell,2021-12-10,0.248666666666667
Mitchell,2021-12-11,0.224333333333333
Mitchell,2021-12-12,0.202333333333333
Mitchell,2021-12-13,0.194
Mitchell,2021-12-14,0.187
Mitchell,2021-12-15,0.189666666666667
Mitchell,2021-12-16,0.199333333333333
Mitchell,2021-12-17,0.211
Mitchell,2021-12-18,0.231
Mitchell,2021-12-19,0.255
Mitchell,2021-12-20,0.276
Mitchell,2021-12-21,0.298
Mitchell,2021-12-22,0.315
Mitchell,2021-12-23,0.329
Mitchell,2021-12-24,0.345333333333333
Mitchell,2021-12-25,0.358
Mitchell,2021-12-26,0.365666666666667
Mitchell,2021-12-27,0.376
Mitchell,2021-12-28,0.382
Mitchell,2021-12-29,0.390333333333333
Mitchell,2021-12-30,0.394
Mitchell,2021-12-31,0.394
Mitchell,2022-01-01,0.394
Mitchell,2022-01-02,0.394
Mitchell,2022-01-03,0.394
Mitchell,2022-01-04,0.394
Mitchell,2022-01-05,0.394
Mitchell,2022-01-06,0.394
Mitchell,2022-01-07,0.394
Mitchell,2022-01-08,0.394
Mitchell,2022-01-09,0.394
Mitchell,2022-01-10,0.394
Mitchell,2022-01-11,0.394
Mitchell,2022-01-12,0.394
Mitchell,2022-01-13,0.394
Montgomery,2021-10-08,0.291666666666667
Montgomery,2021-10-09,0.264
Montgomery,2021-10-10,0.234666666666667
Montgomery,2021-10-11,0.194666666666667
Montgomery,2021-10-12,0.149
Montgomery,2021-10-13,0.112333333333333
Montgomery,2021-10-14,0.0776666666666667
Montgomery,2021-10-15,0.0486666666666667
Montgomery,2021-10-16,0.0266666666666667
Montgomery,2021-10-17,0.015
Montgomery,2021-10-18,0.009
Montgomery,2021-10-19,0.00566666666666667
Montgomery,2021-10-20,0.004
Montgomery,2021-10-21,0.00266666666666667
Montgomery,2021-10-22,0.00233333333333333
Montgomery,2021-10-23,0.002
Montgomery,2021-10-24,0.00233333333333333
Montgomery,2021-10-25,0.00233333333333333
Montgomery,2021-10-26,0.003
Montgomery,2021-10-27,0.00266666666666667
Montgomery,2021-10-28,0.00466666666666667
Montgomery,2021-10-29,0.00566666666666667
Montgomery,2021-10-30,0.00833333333333333
Montgomery,2021-10-31,0.0116666666666667
Montgomery,2021-11-01,0.013
Montgomery,2021-11-02,0.0163333333333333
Montgomery,2021-11-03,0.0193333333333333
Montgomery,2021-11-04,0.0233333333333333
Montgomery,2021-11-05,0.0283333333333333
Montgomery,2021-11-06,0.0386666666666667
Montgomery,2021-11-07,0.0496666666666667
Montgomery,2021-11-08,0.0686666666666667
Montgomery,2021-11-09,0.0966666666666667
Montgomery,2021-11-10,0.146666666666667
Montgomery,2021-11-11,0.204333333333333
Montgomery,2021-11-12,0.288
Montgomery,2021-11-13,0.378333333333333
Montgomery,2021-11-14,0.493666666666667
Montgomery,2021-11-15,0.613333333333333
Montgomery,2021-11-16,0.71
Montgomery,2021-11-17,0.795666666666667
Montgomery,2021-11-18,0.855333333333333
Montgomery,2021-11-19,0.908666666666667
Montgomery,2021-11-20,0.944666666666667
Montgomery,2021-11-21,0.973
Montgomery,2021-11-22,0.984333333333333
Montgomery,2021-11-23,0.991333333333333
Montgomery,2021-11-24,0.995
Montgomery,2021-11-25,0.996666666666667
Montgomery,2021-11-26,0.996666666666667
Montgomery,2021-11-27,0.996333333333333
Montgomery,2021-11-28,0.997666666666667
Montgomery,2021-11-29,0.997
Montgomery,2021-11-30,0.997
Montgomery,2021-12-01,0.997
Montgomery,2021-12-02,0.996
Montgomery,2021-12-03,0.995333333333333
Montgomery,2021-12-04,0.991
Montgomery,2021-12-05,0.989
Montgomery,2021-12-06,0.986
Montgomery,2021-12-07,0.982
Montgomery,2021-12-08,0.976333333333333
Montgomery,2021-12-09,0.968333333333333
Montgomery,2021-12-10,0.964666666666667
Montgomery,2021-12-11,0.961
Montgomery,2021-12-12,0.96
Montgomery,2021-12-13,0.957666666666667
Montgomery,2021-12-14,0.959
Montgomery,2021-12-15,0.957333333333333
Montgomery,2021-12-16,0.955666666666667
Montgomery,2021-12-17,0.953666666666667
Montgomery,2021-12-18,0.944333333333333
Montgomery,2021-12-19,0.938666666666667
Montgomery,2021-12-20,0.927666666666667
Montgomery,2021-12-21,0.915
Montgomery,2021-12-22,0.901666666666667
Montgomery,2021-12-23,0.887666666666667
Montgomery,2021-12-24,0.876666666666667
Montgomery,2021-12-25,0.867
Montgomery,2021-12-26,0.856666666666667
Montgomery,2021-12-27,0.845333333333333
Montgomery,2021-12-28,0.837666666666667
Montgomery,2021-12-29,0.828666666666667
Montgomery,2021-12-30,0.817333333333333
Montgomery,2021-12-31,0.817333333333333
Montgomery,2022-01-01,0.817333333333333
Montgomery,2022-01-02,0.817333333333333
Montgomery,2022-01-03,0.817333333333333
Montgomery,2022-01-04,0.817333333333333
Montgomery,2022-01-05,0.817333333333333
Montgomery,2022-01-06,0.817333333333333
Montgomery,2022-01-07,0.817333333333333
Montgomery,2022-01-08,0.817333333333333
Montgomery,2022-01-09,0.817333333333333
Montgomery,2022-01-10,0.817333333333333
Montgomery,2022-01-11,0.817333333333333
Montgomery,2022-01-12,0.817333333333333
Montgomery,2022-01-13,0.817333333333333
Moore,2021-10-08,0.232333333333333
Moore,2021-10-09,0.151666666666667
Moore,2021-10-10,0.0853333333333333
Moore,2021-10-11,0.0393333333333333
Moore,2021-10-12,0.00966666666666667
Moore,2021-10-13,0.00366666666666667
Moore,2021-10-14,0.001
Moore,2021-10-15,0.001
Moore,2021-10-16,0.000666666666666667
Moore,2021-10-17,0.000666666666666667
Moore,2021-10-18,0.000333333333333333
Moore,2021-10-19,0
Moore,2021-10-20,0
Moore,2021-10-21,0.000333333333333333
Moore,2021-10-22,0.000333333333333333
Moore,2021-10-23,0
Moore,2021-10-24,0
Moore,2021-10-25,0
Moore,2021-10-26,0
Moore,2021-10-27,0
Moore,2021-10-28,0.000666666666666667
Moore,2021-10-29,0.00166666666666667
Moore,2021-10-30,0.003
Moore,2021-10-31,0.005
Moore,2021-11-01,0.0106666666666667
Moore,2021-11-02,0.02
Moore,2021-11-03,0.0413333333333333
Moore,2021-11-04,0.0756666666666667
Moore,2021-11-05,0.134666666666667
Moore,2021-11-06,0.215
Moore,2021-11-07,0.344666666666667
Moore,2021-11-08,0.492333333333333
Moore,2021-11-09,0.645666666666667
Moore,2021-11-10,0.774333333333333
Moore,2021-11-11,0.861
Moore,2021-11-12,0.912
Moore,2021-11-13,0.944333333333333
Moore,2021-11-14,0.962666666666667
Moore,2021-11-15,0.978666666666667
Moore,2021-11-16,0.991
Moore,2021-11-17,0.995666666666667
Moore,2021-11-18,0.998
Moore,2021-11-19,0.999
Moore,2021-11-20,0.999333333333333
Moore,2021-11-21,1
Moore,2021-11-22,1
Moore,2021-11-23,1
Moore,2021-11-24,1
Moore,2021-11-25,1
Moore,2021-11-26,1
Moore,2021-11-27,1
Moore,2021-11-28,1
Moore,2021-11-29,1
Moore,2021-11-30,1
Moore,2021-12-01,1
Moore,2021-12-02,0.999333333333333
Moore,2021-12-03,0.995333333333333
Moore,2021-12-04,0.982333333333333
Moore,2021-12-05,0.959333333333333
Moore,2021-12-06,0.929
Moore,2021-12-07,0.900666666666667
Moore,2021-12-08,0.885666666666667
Moore,2021-12-09,0.885333333333333
Moore,2021-12-10,0.914333333333333
Moore,2021-12-11,0.947666666666667
Moore,2021-12-12,0.981666666666667
Moore,2021-12-13,0.994666666666667
Moore,2021-12-14,0.998333333333333
Moore,2021-12-15,1
Moore,2021-12-16,1
Moore,2021-12-17,1
Moore,2021-12-18,1
Moore,2021-12-19,1
Moore,2021-12-20,1
Moore,2021-12-21,1
Moore,2021-12-22,1
Moore,2021-12-23,1
Moore,2021-12-24,1
Moore,2021-12-25,1
Moore,2021-12-26,1
Moore,2021-12-27,1
Moore,2021-12-28,0.999
Moore,2021-12-29,0.998333333333333
Moore,2021-12-30,0.995333333333333
Moore,2021-12-31,0.995333333333333
Moore,2022-01-01,0.995333333333333
Moore,2022-01-02,0.995333333333333
Moore,2022-01-03,0.995333333333333
Moore,2022-01-04,0.995333333333333
Moore,2022-01-05,0.995333333333333
Moore,2022-01-06,0.995333333333333
Moore,2022-01-07,0.995333333333333
Moore,2022-01-08,0.995333333333333
Moore,2022-01-09,0.995333333333333
Moore,2022-01-10,0.995333333333333
Moore,2022-01-11,0.995333333333333
Moore,2022-01-12,0.995333333333333
Moore,2022-01-13,0.995333333333333
Nash,2021-10-08,0.0226666666666667
Nash,2021-10-09,0.00966666666666667
Nash,2021-10-10,0.00566666666666667
Nash,2021-10-11,0.004
Nash,2021-10-12,0.00333333333333333
Nash,2021-10-13,0.00233333333333333
Nash,2021-10-14,0.00233333333333333
Nash,2021-10-15,0.00133333333333333
Nash,2021-10-16,0.00133333333333333
Nash,2021-10-17,0.00166666666666667
Nash,2021-10-18,0.00166666666666667
Nash,2021-10-19,0.003
Nash,2021-10-20,0.004
Nash,2021-10-21,0.0103333333333333
Nash,2021-10-22,0.023
Nash,2021-10-23,0.0503333333333333
Nash,2021-10-24,0.0896666666666667
Nash,2021-10-25,0.139666666666667
Nash,2021-10-26,0.206666666666667
Nash,2021-10-27,0.277666666666667
Nash,2021-10-28,0.353333333333333
Nash,2021-10-29,0.422
Nash,2021-10-30,0.489333333333333
Nash,2021-10-31,0.551666666666667
Nash,2021-11-01,0.623
Nash,2021-11-02,0.674333333333333
Nash,2021-11-03,0.719
Nash,2021-11-04,0.763
Nash,2021-11-05,0.805666666666667
Nash,2021-11-06,0.829333333333333
Nash,2021-11-07,0.846333333333334
Nash,2021-11-08,0.859333333333333
Nash,2021-11-09,0.875666666666667
Nash,2021-11-10,0.886666666666667
Nash,2021-11-11,0.89
Nash,2021-11-12,0.891666666666667
Nash,2021-11-13,0.903333333333333
Nash,2021-11-14,0.912333333333333
Nash,2021-11-15,0.916333333333333
Nash,2021-11-16,0.926333333333333
Nash,2021-11-17,0.931333333333333
Nash,2021-11-18,0.941
Nash,2021-11-19,0.948
Nash,2021-11-20,0.961666666666667
Nash,2021-11-21,0.968666666666667
Nash,2021-11-22,0.975666666666667
Nash,2021-11-23,0.980666666666667
Nash,2021-11-24,0.986666666666667
Nash,2021-11-25,0.990666666666667
Nash,2021-11-26,0.995
Nash,2021-11-27,0.996333333333333
Nash,2021-11-28,0.997
Nash,2021-11-29,0.997333333333333
Nash,2021-11-30,0.998
Nash,2021-12-01,0.997666666666667
Nash,2021-12-02,0.998666666666667
Nash,2021-12-03,0.999
Nash,2021-12-04,0.999333333333333
Nash,2021-12-05,0.999666666666667
Nash,2021-12-06,0.999666666666667
Nash,2021-12-07,1
Nash,2021-12-08,1
Nash,2021-12-09,1
Nash,2021-12-10,1
Nash,2021-12-11,1
Nash,2021-12-12,1
Nash,2021-12-13,1
Nash,2021-12-14,1
Nash,2021-12-15,1
Nash,2021-12-16,1
Nash,2021-12-17,1
Nash,2021-12-18,1
Nash,2021-12-19,1
Nash,2021-12-20,1
Nash,2021-12-21,1
Nash,2021-12-22,1
Nash,2021-12-23,0.999666666666667
Nash,2021-12-24,0.999333333333333
Nash,2021-12-25,0.998
Nash,2021-12-26,0.997333333333333
